Id,product_id,rating,review_title,review_text,timestamp,date,year,month,text_length,sentiment_label,ai_sentiment,ai_confidence,sentiment_score
540216,B0006SDRRE,5,The best tea I've ever had - and I've had lots!,"A friend of mine who visited me from Tacoma brought me a box of this tea, and I've been hooked ever since. In the days before the Internet, she'd have to send me boxes and I'd hoard them. Thank God for the WWW and thank GOD they're on Amazon now.<br /><br />I even took this tea up with me on Mount Rainier -- when nothing else tastes good at altitude, this did.<br /><br />Sweet, spicy... it can make me smile on even the grumpiest day!",1112832000,2005-04-07,2005,4,437,Positive,Positive,0.9987,0.9987
284389,B0051COPH6,4,"Babies like it, and I thought it was pretty good, too","Baby Gourmet Organic Simple Purees Juicy Pear and Garden Greens didn't sound that great at first. I mean, pears and greens? I tasted some before we gave it to the baby, though, and it was really quite tasty; I need to toss some pears into my next batch of greens or even try a pear-spinach smoothie sometime. Meanwhile, the baby sucks it up like it's ambrosia; half the time, he slurps it right out of the package without using any utensils, though we obviously don't want to do that if he's not eating the whole thing at one sitting. One nice thing about the packaging for these baby foods is that you can re-close the small opening without exposing the uneaten food to a lot of air. This is a really good concept!",1349222400,2012-10-03,2012,10,715,Positive,Negative,0.83,-0.83
496,B000G6RYNE,5,amazing chips,"i rarely eat chips but i saw these and tried them. they are really amazing. i love cheddar too, but the chips are really thin and crunch and delicious flavor. i recommend them.",1201392000,2008-01-27,2008,1,176,Positive,Positive,0.9999,0.9999
346184,B002P0Q14C,5,Tea Antioxidants,"Tea Antioxidants<br />----------------<br /><br />Antioxidants can help the body protect itself against free radicals--molecules that can damage cells. Antioxidants in tea called flavonoids can do that.<br /><br />Whether iced or hot, Teas made from real tea leaves provide more than great taste. Like fruits and vegetables, regular and decaffeinated brewed teas contain natural antioxidants called flavonoids* (10-22, 68, 69). Research suggests that antioxidants can be beneficial to health by helping the body protect itself from the harmful effects of ""free radicals"" (1-9, 26-30, 73-75). Free radicals, molecules which occur in the environment and are naturally produced by the body, can cause damage to cells. Chronic damage by free radicals is one factor thought to contribute to the development of many chronic diseases including heart disease or cancer. An average cup of brewed green or black tea has 150-200 mg of flavonoids (10-21).<br /><br />Currently, tea's potential health benefits are the focus of many scientific studies, and new research is emerging regularly. The American Dietetic Association in its Position Paper on Functional Foods included black and green tea as functional foods. Based on the available scientific research, the paper stated that the health benefits of drinking black or green tea include possible reduced risk for coronary heart disease, as well as gastric, esophageal and skin cancers (33). Tea and tea flavonoids have also been shown to help strengthen the body's immune system (34-43, 57-64), protect teeth by inhibiting plaque bacteria (44, 45, 56), potentially fight free radicals produced during strenuous exercise (76-80), and possibly increase calories burned during everyday activities (65, 66). While this emerging research is promising, more studies on the role of tea and tea antioxidants must be completed before drawing any conclusions about tea's contribution to health and wellness.<br /><br />*While tea is a naturally rich source of antioxidants, it is not a substitute for fruits or vegetables which provide a wide range of antioxidants and essential vitamins and minerals. Please consult your doctor regarding a diet/nutritional plan that is right for you.<br /><br />Heart Health Research<br />---------------------<br /><br />Heart disease is a major cause of preventable disease and death in all regions of the world. In America over 40% of all deaths are caused by heart disease which affects over 64 million men and women, almost one quarter of the US population (1). In light of such a high incidence of heart disease taking simple dietary steps to reduce risk of cardiovascular disease could have a significant impact on public health. As part of a healthy lifestyle regular tea drinking may help maintain a healthy heart.<br /><br />Current Research<br /><br />A number of population studies conducted around the world including studies in United States and Europe have consistently found that drinking black tea is associated with a reduced risk of heart disease. Three separate analyses of research showed that drinking three cups of tea daily reduced the risk for cardiovascular disease death or heart attack by about 10-12% (3, 4, 80).<br /><br />One of these analyses reviewed 17 population studies and assessed the effect of tea drinking on stroke, heart attack, and all types of coronary heart disease. Results showed that the rate of heart attack decreased by 11% among those who drank three cups of tea per day (3). A second analysis included seven studies and evaluated consumption of dietary flavonoids and risk of death from heart disease. Reported in the European Journal of Clinical Nutrition, investigators found a 20% reduction in risk of death from coronary heart disease among study participants who consumed the most dietary flavonoids (tea was the primary source of flavonoids) when compared to study participants who consumed the least dietary flavonoids(4). A third review of 10 studies showed that drinking around 3 cups of tea each day reduced the incidence of heart attack by 11% and reduced the rate of death from heart disease by 11% (80). Together, these studies show drinking tea regularly may help maintain a healthy heart as a part of a healthy lifestyle.<br /><br />How can tea do that?<br /><br />Since heart disease is a complex disease with multiple risk factors there are several possible roles tea may play that might explain the reduced risk of disease observed in people consuming black tea. Clinical studies have shown that tea flavonoids may promote good heart health by improving endothelial function (44, 45, 46) and by reducing blood cholesterol levels (64, 66, 68, 79).<br /><br />*While tea is a naturally rich source of antioxidants, it is not a substitute for fruits or vegetables which provide a wide range of antioxidants and essential vitamins and minerals. Please consult your doctor regarding a diet/nutritional plan that is right for you.<br /><br />Tea and Body Protection<br /><br />-----------------------<br /><br />A healthy immune system protects the body from infection and disease. A number of test tube studies have shown that some flavonoids help immune response by acting as anti-allergic (135, 136, 137), anti-inflammatory (138, 139), anti-viral (140) and anti-bacterial agents (80, 141, 142, 143). Furthermore, flavonoids have been shown to modulate the function of blood cells that are relevant for the immune response (81) and in both human and animal studies flavonoids have been shown to fight bacteria (80, 141, 142, 143) and thus improve resistance to infection. In addition, cell studies have shown that flavonoids in black and green tea have anti-inflammatory properties (138, 139).<br /><br />Studies specifically on tea flavonoids in test tube and animal research found that tea flavonoids may help maintain proper immune response by helping control inflammation (138, 139, 144) and by reducing the production of proteins involved in inflammation (145). These properties suggest that tea flavonoids help improve resistance to infection. Research conducted in test tubes and small pigs suggests that tea flavonoids may also help sustain a healthy gastrointestinal tract by promoting the proper balance of bacteria in the colon (146, 147). Emerging research has also found that tea antioxidants can inhibit the growth of unhealthy bacteria and promote the growth of good bacteria in the gut. In addition, recent test tube-based studies have found that tea flavonoids can kill bacteria known to cause stomach ulcers (148, 80, 149).<br /><br />Theanine, a unique amino acid found in tea, activates specific cells involved in the ""first line of defense"" cells of the immune system, which may reduce the risk of viral and bacterial infections (127). This suggests that regular tea consumption may help support the body's immune system. Researchers from the Brigham and Women's Hospital and Harvard University recently published new data indicating that theanine can help the body ward off infection and disease and may strengthen the immune system (150). In a follow up human clinical trial, published in the Proceedings of National Academy of Sciences, these researchers showed that after drinking 20 ounces of black tea daily for two to four weeks, participant's immune cells produced two - four times more interferon. Interferon is a protein that helps strengthen or improve the body's immune response. Coffee had no effect on increasing the production of interferon (127). While research on effects of tea on the body's immune system and its potential to help protect the body is just emerging, experts are encouraged by these promising results.<br /><br />*While tea is a naturally rich source of antioxidants, it is not a substitute for fruits or vegetables which provide a wide range of antioxidants and essential vitamins and minerals. Please consult your doctor regarding a diet/nutritional plan that is right for you.<br /><br />Tea and Appearance<br />------------------<br /><br />The possibility that green tea helps with weight loss has been a recent topic in the media. What is the potential role of tea in helping maintain healthy weight? Unsweetened, fresh-brewed tea, both black and green has no sodium, no sugar, no fat and virtually no calories, yet tea is a satisfying, aromatic beverage. This makes tea an ideal choice for a weight control plan that is part of a healthy lifestyle, especially when substituting for other sugar sweetened beverages. Another factor to potentially helping maintain a healthy weight is that regular tea contains caffeine which has been shown to increase energy expenditure (number of calories burned)(17,18). In a study, published in the Journal of Nutrition, consumption of 3-4 servings of oolong tea was shown to increase energy expenditure and the rate of fat breakdown. In addition, subjects drinking tea spent energy at a 3% faster rate and burnt about 70 more calories a day than those consuming water (57).<br /><br />Some emerging research on energy expenditure conducted with tea and tea extracts has suggested that increases in metabolism and rate of fat breakdown may not be solely due to caffeine in the tea. One study measuring the effect of green tea extract on energy expenditure in people showed that drinking either caffeinated water or tea extract significantly increased the number of calories burned, but in addition the rate of fat breakdown was significantly higher for participants drinking tea extract than those drinking the caffeinated water(58). In a second study researchers looked at group of flavonoids in tea and its effect on weight loss and body fat. They found significant weight loss and a significant reduction in total body fat in the people drinking tea flavonoids (equal to 3-4 cups of tea per day) when compared to participants drinking the placebo (66).<br /><br />While this is active area of research; the preliminary evidence suggests the tea drinking can increase energy expenditure and fat burning. However, there are no conclusive studies that tea drinking has beneficial effects on weight loss. Still, tea is a satisfying, calorie-free beverage that can be substituted for sweetened beverages and is a delicious alternative to plain water in a healthy weight management plan.<br /><br />*While tea is a naturally rich source of antioxidants, it is not a substitute for fruits or vegetables which provide a wide range of antioxidants and essential vitamins and minerals. Please consult your doctor regarding a diet/nutritional plan that is right for you.<br /><br />Lipton's Unique History<br /><br />-----------------------<br /><br />Sir Thomas Lipton was a Scottish-born entrepreneur and innovator who decided in 1880, at the age of 40, that he would make tea accessible to all at acceptable prices and with a guaranteed quality. Before Thomas Lipton, tea had been expensive. It was a beverage for the rich and variable in taste as a result of improper packaging and transportation. Thomas Lipton acquired tea estates in Ceylon (today Sri Lanka) and organized packaging and transportation at low cost to sell his teas 'direct from the tea garden to the tea pot'. In 1893, he established the Thomas J Lipton Co., a tea packing company with its headquarters and factory in Hoboken, New Jersey.<br /><br />LIPTON teas were an immediate success in the US. Thomas Lipton was knighted by Queen Victoria, who made him Sir Thomas Lipton in 1898 at the age of forty-eight.<br /><br />Thanks to Sir Thomas Lipton, LIPTON is the world's leading tea brand and present in more than 80 countries.<br /><br />LIPTON. The company that serves tea to the world.<br /><br /> Reinventing Tea<br />------------------<br /><br />Sir Thomas J. Lipton pioneered many practices in tea manufacturing and the company he founded has continued this tradition of quality and innovation:<br /><br /> * 1890: First manufacturer to buy his own tea estates to ensure quality and consistency<br /> * 1890: First manufacturer to sell tea exclusively in packages<br /> * 1906: Created first British blend of tea to be imported into Japan<br /> * 1910: First to use printed tags with brewing instructions<br /> * 1944: ""Brisk"" tea launched in US<br /> * 1954: LIPTON introduces the Flo-Thru double-chamber teabag<br /> * 1964 LIPTON Iced tea mix introduced in the US<br /> * 1972: LIPTON Iced tea in a can introduced in the US<br /> * 1999: LIPTON Cold Brew launched, iced tea prepared with real tea in cold water<br /><br />More than 100 years of ""firsts"" and innovations has enabled LIPTON to bring more tea enjoyment to more people in the world than any other tea company.Sir Thomas would be proud. But he wouldn't let us stop here. In that spirit of tireless inventiveness, research and discovery, LIPTON is helping to shed more light on the exciting health benefits of brewed black and green tea, including the protective qualities of flavonoid antioxidants.<br /><br />LIPTON. Constantly reinventing the way the world enjoys the goodness of tea.",1252800000,2009-09-13,2009,9,13056,Positive,Positive,0.8644,0.8644
390550,B001AITJFI,1,"Shoppers, Notice this isn't Organic - Description wrong","This is not Wholesome Sweeteners organic cane sugar, it's just ""natural"", though Amazon's description beneath says organic. Their website shows their organic cane products in addition to these natural ones. You don't know what chemical pesticides, fertilizers or processing chemicals are used in growth and production.<br /><br />It is ""Fair Trade"" certified though, from their site:<br /><br />The Fair Trade Certified logo is Wholesome's guarantee that our farmers' cooperatives are paid directly for the cane grown and milled. This means that the farmers can compete with factory farms, cultivate the quality of their crops, send their kids to school and build thriving communities.<br /><br />I did contact Amazon but they told me there was no way to check the bag, so I asked if they had a phone number for the company.",1324598400,2011-12-23,2011,12,824,Negative,Negative,0.9818,-0.9818
107228,B0001K5KZO,5,delicious,"To my taste, the best cocoas out there. Especially like the creme brulee and the caramel flavors. The only downside is the price, a little high.",1291075200,2010-11-30,2010,11,144,Positive,Positive,0.9746,0.9746
524161,B004JGQ15E,4,A SINFUL LITTLE INDULGENCE,"My wife and I are fifty-something, and so we watch the waistline! We eat healthy, unprocessed foods - well, most of the time.<br /><br />So Snackwell's Fudge Drizzle Caramel Popcorn is not our normal fare. In fact, it's definitely a Sinful Little Indulgence! The top ingredients are brown sugar, popcorn, sugar, corn syrup and so on. So this is not health food. HOWEVER, it is made by Nabisco, so you know it's professionally produced. Each little pack (6 in a box) has only 130 calories, and that's not bad.<br /><br />Recently we went to see a movie, and instead of buying some great tub of overpriced, grease-drenched popcorn, we each smuggled in a pack in a pocket. It was delicious, and in this case, saved us gobs of calories and bad oils!<br /><br />The popcorn is high quality, puffed just right. The caramel taste prevails, with a delightful tang of chocolate. I found my fingers probing the bottom of the bag for any tantalizing tidbits I had missed.<br /><br />This product lives up to its advertising, and that's a good thing. I give 4 out of 5 stars, because they might have tried just a little harder to put a healthier sweetener in the mix. But then it wouldn't be quite so sinful, would it?",1304035200,2011-04-29,2011,4,1206,Positive,Positive,0.9755,0.9755
479612,B0010Y6QBC,5,Great health product!,I was very pleasantly surprised at the rapid and positive changes in my daily health from using this product. Energy and mood improved with a couple of hours of taking the first dose. Digestion has also improved. I am now using this product twice a day (5 caps at a time) and juicing fresh wheatgrass once a day. The benefits of both are well worth the cost,1277769600,2010-06-29,2010,6,357,Positive,Positive,0.9997,0.9997
267868,B0027YVUWO,5,Excellent flavor!,"Nice, sweet treat. There is banana in these little gems, and the banana flavor kind of overpowers everything else, but you do get a hint of the spirulina with every bite. I was surprised at how sweet they are, but that's just the banana talking :)",1347321600,2012-09-11,2012,9,247,Positive,Positive,0.9996,0.9996
15059,B002O0I3I0,5,The truth in verjuice,"Acid is, oddly, the most benign of flavor amplifiers. Think about it. Sugar? Salt? Alcohol? Fat? I do not mean in any way to be a food fear monger. I merely point out that first glance, acid seems more menacing than any of those. For kitchen magic, acid rules mine. A splash of lime, coffee in my red-eye gravy, all those wonderful vinegars are lining my shelf.<br /><br />Now the resurgence of an ancient and feisty acid, verjuice. It has largely been neglected outside of wine country. Most of mine comes from odd places in Bordeaux. But you can get this fine find from Fallot, a most reliable maker from Burgundy. You may know their fine mustards. This is one verjuice which you may confidently measure others against. Why?<br /><br />Verjuice had not had modern marketing to spread its unique quality and flavor. Sour grapes, you say? Exactly. What do you do when the weather is so crumby that the grapes are not sweet enough for wine? A good excuse to press verjuice.<br /><br />Now for the bad news. Verjuice is in resurgence. As with all things rediscovered, many are busy ""helping"" its image with a facelift. Culinary botox. From California to Australia, everybody is getting into the act; thin or flabby faux verjuice is hitting the shelves. All cute and flouncy, it has not the backbone and courage to do the heavy lifting in the kitchen. You might as well pour lemonade over your grilled salmon.<br /><br />But here is the acidic glory. Taste it alone. Now you can compare anything you might run across. Some vineyards make the veritable verjuice. Next, try poaching gently some fresh and really ripe fruit. It loves to be swirled into your beurre blanc. Whip some into your best cream. Deglaze the roasting pan for some old time gravy. Nutmeg and a nice five pepper blend (don't forget the allspice) are all you need for your steamed vegetables. ""What did you do?"" And you can tell the truth.",1333238400,2012-04-01,2012,4,1904,Positive,Negative,0.9811,-0.9811
381608,B00376ZEY6,5,Amazing!!!,I love these caramels. They are the perfect texture- a nice chewy caramel without being sticky. The flavor of the caramel is perfect- rich and buttery. The occasional crunch of sea salt balances the sweetness nicely. I love chocolate but it is nice to find a salted caramel without it. I don't want anything to get in the way of this incredible caramel flavor. The presentation is nice too so I will be buying more of these bags in the future as gifts.,1317513600,2011-10-02,2011,10,452,Positive,Positive,0.9998,0.9998
449229,B000FDBQE6,5,Best combo yet!,"I love cooked cereals but this is the best and healthiest combination yet. This can even be cooked up and added to homemade grain bread recipes. I'm glad they package this in a package of 6, because one box wouldn't be enough! Cook it up, add a little milk and a pinch of brown sugar, sprinkle with ground flax seed and YUM!, best breakfast ever.",1277510400,2010-06-26,2010,6,346,Positive,Positive,0.9996,0.9996
423851,B0001BV0LG,5,Boylan's is th Best!,"Absolutely the best birch beer, and best soda, I've ever tasted. I haven't had it since I left New York. On my diet I'm not allowed soda often. So I figured if I can only have it once in a while, when I do I'm going to spring for the best! Yea to Amazon for making our home town favorites easy to find!",1218412800,2008-08-11,2008,8,302,Positive,Positive,0.9997,0.9997
117891,B000X1Q1G8,1,YIKES!  Horrible....,"Other Walden Farms products are great, but this one is disgusting! I couldn't get past a tiny taste. My husband (who will eat ANYTHING) thought it was nasty and wouldn't eat it. To the trash bin this goes! Save yourself! Do not buy this product! Blech!",1312070400,2011-07-31,2011,7,252,Negative,Negative,0.999,-0.999
486501,B0007ZGUZM,5,Must be the bean counters decision ...,"I understand this product is unavailable now... I thought it was excellent because of the way it added to my meats flavor as a sauce OVER the seasonings. I used Chipole as an ingredient in my rub, so the sauce was a nice counterpoint to the overall flavorings. I am sorry now that I used the last of this sauce, but, sooner or later I had to, I guess :( I hope I can find some of this sauce somewhere before summer. One more (probable) case of letting bean counters rule, (sales of) it must not have crossed the threshold required to keep it on the market....",1202169600,2008-02-05,2008,2,559,Positive,Negative,0.9974,-0.9974
230356,B00004RYGX,5,Very inexpensive and arrived in very timely manner,"DVD arrived in a very timely manner, packaging was good, and they were inexpensive. I would definitely buy from this seller again.",1304640000,2011-05-06,2011,5,130,Positive,Positive,0.9995,0.9995
32024,B0062A87HA,5,Pumpkin Lover,I love pumpkin and have grown and cooked my own......but this is so much easier and tastes great!,1242777600,2009-05-20,2009,5,97,Positive,Positive,0.9998,0.9998
163501,B001UJIFRU,3,Liked the pure Coconut water better.,I've always enjoyed drinking the pure Coconut water. Tried this blend when it's on sale. It's okay. But I liked the pure one better.,1294444800,2011-01-08,2011,1,132,Neutral,Positive,0.9992,0.9992
347046,B00027CL5S,4,"Cat loves it, but it is fragile for shipping","My cat flipped out the first time I fed him the treat. He acted like it was miracle from the heavens and was so excited. They seem to be good quality and tasty. The only issue is the fact that it is freeze dried means it doesn't ship well. There are a few big pieces but a lot of the pieces have been smashed to dust. I am not sure if there is a way around this, but it is sad to throw away the dust at the bottom which I am sure is equal to a few treats.",1308614400,2011-06-21,2011,6,455,Positive,Negative,0.6215,-0.6215
337323,B000Y2G2W4,5,Pecan Lovers,"If you love pecans, you will love these.<br />Not much else to say!",1282867200,2010-08-27,2010,8,67,Positive,Positive,0.9493,0.9493
249665,B001LGGH54,2,Fruit flavored drink left me flat,"I don't normally like fruit flavored carbonated drinks and Switch Watermelon Strawberry was no different. The fruit flavor tasted authentic enought but the carbonation ruined it. Dispite the claim that it contains natural ingredients, it's sweetness was enhanced with additives. It was too sweet and not the least bit refreshing which is what I look for in a drink.",1245974400,2009-06-26,2009,6,365,Negative,Negative,0.9992,-0.9992
333685,B004LOLF8C,5,"Good on stuff, like seasonings should be","I ordered a jar of this on whim (and also as a result of reading an blog post about it earlier) and I couldn't wait to try it out. It tastes great. The hint of vanilla can really make a difference when you try it! I recommend putting vanilla salt on soft pretzels, watermelon, french toast, lobster, etc... I love it on watermelon especially!",1309737600,2011-07-04,2011,7,342,Positive,Positive,0.9997,0.9997
151088,B001Q9EFW8,4,A big box of hard biscuits,"The biscuits were pretty hard. They came directly in the cardboard box, without any airtight seal to keep them fresh. However, my dog does enjoy them, licking up the crumbs. I was afraid the green specs might stain the rug, but it doesn't appear they will stain.",1245801600,2009-06-24,2009,6,262,Positive,Positive,0.7009,0.7009
313954,B004JRO1S2,3,"Meh, you can do better","I'm not sure what you might want to try this for. I know it's not much good on leftover holiday turkey, and it's only so-so in tacos & burritos. YMMV, but plain salsa, taco sauce, or Taco Bell's own Chipotle sauce are all much better for my taste.",1326240000,2012-01-11,2012,1,247,Neutral,Negative,0.998,-0.998
291639,B000HNEX80,1,Unexpected Quantity,"This is 4 Mars bars, not 15 Mars bars.<br /><br />From the<br />""Product Information<br />Brand: Mars bar<br />Item Package Quantity: 15<br />Manufacturer: Mars<br />Country of Origin: Gt Britain""<br /><br />and the math $11.99 ($0.80/item), I expected 15 Mars bars.<br /><br />The Product Description reads ""The original Mars Bar from England, milk chocolate with soft nougat & caramel center. Each bar is 2.3 oz. You get 4 bars in a pack. ""<br /><br />I thought they were selling Mars bars from a shipment of 4-packs. Instead they are selling 4 Mars bars. Don't understand the ad as I did, be aware this is 4 Mars bars for $3.00/Item.",1326067200,2012-01-09,2012,1,636,Negative,Negative,0.9989,-0.9989
119690,B001FA1LK2,2,Ahmad Evening Tea,"I've bought this product before in the 20 bag per box size and always loved it. This time, however, the tea was practically tasteless. I think it probably has to do with the packaging, the tea bags are not individually wrapped. Buy the 20 teabag size instead.",1233360000,2009-01-31,2009,1,259,Negative,Negative,0.9884,-0.9884
28751,B00523FCK8,5,Yumm!,This tahini is one of the best brands I've used...it mixes easily with the spices and lemon juice that makes a base for many of my sauces. I particularly like that it is organic and in a (reusable) glass jar.,1315267200,2011-09-06,2011,9,208,Positive,Positive,0.9995,0.9995
363555,B000H23Z1C,5,Great Chili,I have used this product for years and find it difficult to buy in regular grocery stores. I first started using it because I found out that Carroll Shelby donated the profits to benefit the Teralingua (SP?) Orphan Children's Home.,1212364800,2008-06-02,2008,6,231,Positive,Negative,0.9992,-0.9992
468980,B001B1OK80,5,Better without stuffing,"Interestingly, ""stuffed"" toys without stuffing hold up much better and far longer than stuffed toys do with my Miniature Schnauzer. Of course, ears, legs and noses eventually are chewed off. I no longer buy toys with stuffing for him.",1259798400,2009-12-03,2009,12,234,Positive,Negative,0.9981,-0.9981
346686,B000DZFMIM,5,Very Satisfying,"I love these ginger cookies. They satisfy my sweet craving with one or two cookies. Definite ginger/molasses flavor & lightly sweeten. I do not have any restricted diet, but I was looking for a good ginger cookie. I was pleasantly surprised to find this gluten-free cookie so tasty. The texture is soft so they ship well & arrive in perfect condition. (I've learned my lesson & will only order cookies that are soft or cake-like - anything else arrives in crumbs & are a total waste of money since Amazon does not refund on grocery items.) Hope this helps, enjoy.",1248393600,2009-07-24,2009,7,563,Positive,Positive,0.9931,0.9931
149375,B0035CPT56,5,Definitely good quality!,"I recently moved to the East Coast where I could not find good Asian food. I ordered Mamaeun galbi online and highly satisfied that it was delivered so quickly and came in the fresh unfrozen state. It includes an instruction how to cook and how to store the left-over. Most importantly, galbi was sooooo delicious. I have to say that it's better than my mom's. I became a facebook fan. :) I ordered 2 lbs which was a lot more than I expected, but I think that I will order more in order to save shipping cost.",1265414400,2010-02-06,2010,2,509,Positive,Positive,0.9854,0.9854
267474,B001KZ1CG0,1,Taste Bad,"I purchased this TEA for a Christmas Present for my Wife. She loves all kinds of Teas.She followed the directions and made her first cup. It smelled like BACON. YUCK. So she made a second cup, and I smelled it. I thought it smelled like DOG food. We were very disappointed. I think we should get something from ARGO that at least smells like TEA.<a href=""http://www.amazon.com/gp/product/B001KZ2Z6G"">Classic Black Teas - Loose Leaf Tea Sampler Set</a>",1325548800,2012-01-03,2012,1,451,Negative,Negative,0.9969,-0.9969
163852,B001EQ5FKE,1,Very Bland,"We bought this a while ago, and I have slowly been using it up. It barely gives any garlic taste at all, just a little heat. it must be for people who think they should like garlic but actually don't.",1292457600,2010-12-16,2010,12,200,Negative,Negative,0.9981,-0.9981
418154,B000KOUKK6,5,WONDERFUL!! And my cats,"are in my face for hours after I eat this.<br />I just open the tin, dump the little fishie contents into a dish, get out a fork, a spoon and a couple of slices of well-toasted bread (to sop up the wonderful juices), and eat eat eat. I suppose I could get fancy and make some special epicurean dish out of this, but why, when it's oh so good, right out of the tin!!!?",1271808000,2010-04-21,2010,4,367,Positive,Negative,0.8116,-0.8116
468125,B0012KB46Q,4,Cee Cee loves this,"This humble little lady cat who spent her early years roaming the mean streets no longer has to scavenge for her food. She loves her Fancy Feast Liver and Chicken and eagerly devours it. She likes some other flavors of Fancy Feast canned too, so I alternate once in a while (carefully, becuz cats need to take a while to get used to the other flavors of their cat foodies)<br /><br />My only concerns are with the food coloring (that's for the humans, so they don't get grossed out by unexpected colors? Certainly the cats don't care) and the artificial flavor. But that does not stop me from giving it to Cee Cee -- after all, she turns her nose up at all the other brands of cat food I get for her.",1250640000,2009-08-19,2009,8,700,Positive,Positive,0.9891,0.9891
86691,B0010VMEP2,5,Total Sums It Up,"I've been a Total junkie for years. After several successive years of excellent results on my annual physicals, I figure this must be one of the things this old Nam Vet is doing right. However, health food is wasted unless it is combined with regular and strenuous exercise. Try this for a Total breakfast. Add two tablespoons of Oregon Blueberries from Amazon.Com and two tablespoons of crushed almonds over your Total. Sweeten with Splenda. Pour on either skim milk or light soy milk. Add coffee, orange juice and a banana on the side - and then go work out for a half day.",1224115200,2008-10-16,2008,10,575,Positive,Negative,0.9991,-0.9991
8118,B004W7T9VI,5,Daily Calming,The vendor is fast and dependable. The tea is simply the best way to relax and great tasting too. Highly recommend !!,1332806400,2012-03-27,2012,3,117,Positive,Positive,0.9999,0.9999
561913,B001ELL260,5,Natural flavorings,Our small holistic bakery was in a bind. Needing an all natural coconut flavoring for a wedding order my normal distributor's mailing price for this one small item was ridiculous. So I Googled and hit this site and paid a much lower price and got the same items in record time. Thanks! Honey House Holistic Bakery,1313971200,2011-08-22,2011,8,313,Positive,Negative,0.9967,-0.9967
248617,B003VMY2J4,5,Delicious!,"This mix is so good! The bananas are nice and crunchy, just the way I like them, the peaches are moist and delicious. I love this stuff!",1315785600,2011-09-12,2011,9,136,Positive,Positive,0.9999,0.9999
106439,B0036B8B0Q,5,Great to-go snacks,"My kids love these healthy and tasty snacks. They keep them in their backpacks and in the car. No crumbs, no mess, nutritious. No corn syrup or artificial anything. I think they are too strong flavored/sour, but the kids love them.",1288828800,2010-11-04,2010,11,231,Positive,Positive,0.9998,0.9998
505620,B004749GLE,1,Cheap taste. Yuck!,Very bitter and cheap taste. Had not previously tried before. Very disappointed. Definitely would not recommend and won't buy again.,1317513600,2011-10-02,2011,10,132,Negative,Negative,0.9994,-0.9994
50542,B002LV6M0S,5,Excellent,"This cereal usually costs way more at the store and so I was pleased to be able to get four boxes at this low cost. When it arrived, all of the boxes were packaged neatly together. None of cereal within was crushed, smashed, or broken in any way.<br /><br />I ordered the cereal in late October and was worried if the cereal would become stale/old by the time it reached me (some other people had said that their cereal was bad when the bought it from Amazon) but when it arrived, I saw that the ""best if used by"" date said it expired in 2011. The cereal tasted so good that I actually ate an entire box the same day it arrived...<br /><br />But yeah...Overall, everything came out better than expected. I suggest you buy this, especially when it is around 8 to 9 dollars (sometimes they sell it for thirty which is totally ridiculous).",1288828800,2010-11-04,2010,11,836,Positive,Positive,0.886,0.886
19942,B000NPZUBG,5,Great Candy,"My mother introduced me to this candy that she had as a child . If you are familiar with Knotts Berry Farm in Buena Park , Ca they use to sell this candy but stopped making it much to my dismay . Well i got a bag of Horehounds for Christmas and found that Amazon carries them . This must be my lucky day ! !",1230422400,2008-12-28,2008,12,307,Positive,Positive,0.9942,0.9942
222535,B004E4CCSQ,5,Great tasting water enhancer,"I drink a lot of water, especially during workouts and while at work. Before getting the MIO, I have never heard of a ""specific brand"" water enhancer before. The closest thing I could compare to enhancing your drinking water was adding a slice of lemon in some restaurants and that was it. Getting a chance to try this gave me a different perspective of water in its variety all together. The MIO water enhancer gives a dash of creativity in the way you drink this life-giving liquid. Adding a few squirts of the MIO Peach Tea to a glass of water gives it flavor that one can tolerate. It just gives it a sweet flavor for your to enjoy water in a different way. I like the fact that it is free from Caffeine, Fat, Calories, Sodium and all other stuff that you may find from drinking other not so healthy beverages. It is artificially sweetened with Sucralose and Acesulfame Potassium, which after doing a bit of research, are both non-caloric sweeteners. In fact, Sucralose is actually Splenda so you do not need to concern yourself about caloric intake when it comes to drinking your MIO-enhanced H2O. Overall a pleasant and new experience in the way you drink water.",1328140800,2012-02-02,2012,2,1168,Positive,Positive,0.9989,0.9989
494457,B000VK6TD6,5,Lifesaver!!,I got a tip from a friend about ginger helping with motion sickness and tummy troubles so one weekend at my in laws (father in law is the worst driver ever and I get sick to the point of almost vomitting every time I ride in a car with him) I grabbed a box of these at a health food store...they saved the day! I couldn't believe how within three minutes of popping one into my mouth I was feeling so much better. I get car sick so very easily so I bought a big supply and given a few boxes out to friends as well.<br /><br />Last month I went on a roller coaster (let me insert here that I do NOT do roller coasters bc of my extreme motion sickness issues). We got to go on Harry potter ride at universal for free through work so I had to get on as I was buckling in I popped a gin gin and wow did it work! It totally helped me survive the coaster!,1315785600,2011-09-12,2011,9,849,Positive,Negative,0.999,-0.999
91970,B004YV80O4,4,Good for a quick and easy meal.,"We did not like this as much as we liked the chicken and broccoli flavor, however it still is the same simple to make, 20 minute meal. Good flavor, though a bit too cheesy for me. Defintiely follow the serving suggestion and add some chopped lettuce and tomatoes when you serve it. Definitely makes it taste like a cheeseburger.",1315008000,2011-09-03,2011,9,328,Positive,Positive,0.999,0.999
